,Title,Company,Location,Type,Salary,Contract_type,Job Description
0,Construction Project Manager,Comtec,"1 Acorn Cir, Mineral, VA 23117",Onsite,$75 - $85 ,ct,"Title: Generation Construction Project Manager
Duration: 12+ Months
Location: Mineral, VA 23117
Top Required Skills
1) Demonstrated experience with managing electrical and I&C projects at site from initiation phase (funding requests, starting projects), through Design, Execution (Field Implementation) and Closeout phases.
2) Demonstrated experience with Electrical, I&C disciplines focused projects.
3) Experienced in following Station Processes and Project Management best practices to manage Projects.
4) Demonstrated experience with using Online and Outage processes to schedule projects.
5) Experience with using Microsoft Office tools (Word, Excel, PowerPoint, Outlook, Project)
6) Experience with reviewing P6 Project Schedules.
What soft skill requirements do you have (team fit and personality requirements)?
o Strong verbal and written communication skills, including interpersonal, facilitation, and presentation capabilities
o Ability to lead, collaborate, or work effectively in a variety of teams, including multi-disciplinary teams
o Ability to work and develop rapport with all levels of management and staff.
High Level Project Overview:
o Contractor will report through the Design Engineering organization assisting with the management of site projects from initiation to closeout phases. Will need to demonstrate knowledge and experience in project management, relevant technologies, and leadership in the assigned project areas. Should have strong team building skills, demonstrated skill and ability in effectively leading teams to achieve project goals and milestones. Ability to develop, manage and monitor project performance to ensure results meet project requirements and schedules. Ability to coordinate the resolution of technical problems and implement changes.
o Contractor will be expected to obtain unescorted access to the facility and will need to be able to comply with and complete all nuclear badging requirements.
Preferred Years of Experience:
o 6+ years of experience
Are there any specific companies/industries you’d like to see in the candidate’s experience?
o Nuclear Projects experience.
Job Type: Contract
Salary: $75.00 - $85.00 per hour
Schedule:
10 hour shift
Ability to commute/relocate:
Mineral, VA 23117: Reliably commute or planning to relocate before starting work (Required)
Experience:
Construction: 5 years (Required)
Work Location: One location
Speak with the employer
+91 9727345634"
1,Installation Manager,California Closets CCO,"20450 84th Avenue South, Kent, WA 98032",Onsite,"$80,000 - $90,000 ",r - Full-time,"Company Description

For more than four decades, California Closets has built a reputation for delivering truly custom products and unparalleled service to our clients. All our projects are 100% custom and built with the best products in the industry. We’ve helped transform spaces, enhanced homes, and allowed people to get more out of life.

Job Description

The Installation Manager is responsible for the leadership, development, and accountability of a team of installers. In this role, the Manager will ensure quality daily operational functions for the company. The Installation Manager will use designs and components to construct, erect, install, and repair custom storage systems and accessories using laminate wood, edge-banding, hardware, and other materials. This position requires the use of hand tools and power tools.
What We Offer:
California Closets has both company-owned and franchise locations. This location is company-owned, therefore earns the following benefits:
Salary range $80-$90K
Health insurance – Medical, Dental, and Vision
PTO days and paid holidays
401K retirement plan with company match
40 hours/week with overtime potential
Grow your career with us – many promotional opportunities are available
Duties and Responsibilities:
Hire, train, and develop a team of skilled and semi-skilled installers to install custom storage systems such as closets, cabinets, offices, and other spaces in the home or commercial buildings.
Utilize company-provided CAD drawings/ blueprints to properly install systems.
Oversee the execution of quality and handle customer escalations.
Provide a high level of customer service for in-home installations.
Install materials safely and maintain safety standards at all times.
Responsible for driving to and from customer sites and maintaining company-provided vehicles in a safe manner.
Perform employee performance reviews and address disciplinary action when needed.
Provide leadership for employee relations through effective communication, coaching, and goal setting.
Ensure compliance with Company standards for cost control, waste reduction, quality, OSHA, and safety.

Qualifications
Minimum of 2-3 years of supervisory experience.
Minimum high school diploma or GED required.
Trade or vocational school experience desirable.
Must maintain a valid driver’s license and clean driving record.
Cabinetry or carpentry skills required.
Ability to read and interpret documents such as safety rules, operating and installation instructions, and procedure manuals.
Able to walk, lift 50 pounds, reach, stoop, stand, grasp, balance, climb stairs, kneel, and crouch.
Ability to work in various indoor and outdoor environments being subjected to the weather, noise, sawdust, and other external factors.
Ability to operate machines, motor vehicles, hand tools, and job-specific equipment and tools.

Additional Information

Find us on Facebook, YouTube, and Instagram
We are an equal opportunity employer. We E-Verify.
All your information will be kept confidential according to EEO guidelines.
#ZR
#WA158
Privacy Policy - https://www.californiaclosets.com/privacy-policy/"
2,Senior Construction Director,CCL Global,"Houston, TX",Onsite,"$175,000 - $220,000 ",r - Full-time,"CCL Global are looking to recruit a Construction Director, on behalf of our client who are a world leading manufacturer of industrial gases. The Successful applicant will be responsible for oversight of Construction matters on multiple large capital projects (in excess of $2Bil), from development through to start up and commissioning.
Key Duties Include:
Overall accountability for the Construction Management work process on projects in North America, South America and Canada.
Interacting with Project Management, Engineering, Procurement, EPC’s and Contractors.
Oversight of multiple Mega-Projects.
Liaise with end client on Engineering and Technical matters.
Develop and lead a Construction team.
Manage project objectives, expectations, deadlines and budget.
Maintain a safe and efficient work environment.
People Management - the successful candidate will have circa 200 direct reports.
Essential Requirements:
15+ years Construction Leadership experience
Must have worked on large capital mega projects (in excess of $1B)
Bachelor’s Degree in an Engineering or Construction field
Ideally CCM certified
Interested? Apply via this advert.
Job Type: Full-time
Pay: $175,000.00 - $220,000.00 per year
Benefits:
401(k)
Dental insurance
Health insurance
Life insurance
Paid time off
Vision insurance
Schedule:
10 hour shift
8 hour shift
Monday to Friday
Supplemental pay types:
Bonus pay
Experience:
Construction Management: 10 years (Required)
Work Location: One location

Health insurance"
3,Director of Construction Operations,"Parkland Communities, Inc","363 South Main Street, Alpharetta, GA 30009",Onsite,"$125,000 - $150,000 ",r - Full-time,"Who wants to be a Millionaire?! Parkland Communities, Inc is searching for a Director of Construction Operations. This one-of-a-kind opportunity includes a defined pathway to OWNERSHIP!!!
This is a great opportunity to work with a quickly growing company led by a proven entrepreneur with a stellar reputation, who has already been there and done it!
The Director of Construction Operations will manage all day-to-day responsibilities for the construction, sale, or rental of new communities. This is an executive level position and is expected to be a proven leader, entrepreneurial minded, and foster an exceptional company culture to promote employee retention and create a safe workplace environment. The right candidate will have extensive construction and business experience, strong leadership skills and an ability to maintain accurate budgets and schedules.
Responsibilities:
Manage construction process.
Manage the hiring and supervision of skilled laborers and subcontractors.
Coordinate with architects, engineers, designers, and subcontractors.
Oversee the daily administrative aspects of a construction project.
Visit sites to check on the progress of a project.
Implement safety procedures on construction sites.
*
Job Type: Full-time
Pay: $125,000.00 - $150,000.00 per year
Benefits:
401(k)
401(k) matching
Dental insurance
Flexible schedule
Health insurance
Paid time off
Relocation assistance
Vision insurance
Schedule:
Monday to Friday
Supplemental pay types:
Bonus pay
Ability to commute/relocate:
Alpharetta, GA 30009: Reliably commute or planning to relocate before starting work (Required)
Willingness to travel:
25% (Preferred)
Work Location: In person

Health insurance"
4,Plumbing Supervisor,Northstar PHAC Inc.,"10532 Acacia St, Rancho Cucamonga, CA 91730",Onsite,"$50,000 - $120,000 ",r - Full-time,"We are Northstar Plumbing, heating and Air conditioning. A family owned and operated company. We have been servicing clients for over 15 years. We are a fast growning company in search of a couple plumbing supervisors. Must be well versed in all plumbing aspects, as well as a good communicator with potential clients and fellow employees. Must have the patience to teach, be well organized and team player. If this sounds like you and looking for that next step in your career we would love to meet you. offering a $1000 sign on bonus with a salary and bonuses.
Job Type: Full-time
Pay: $50,000.00 - $120,000.00 per year
Benefits:
401(k)
401(k) matching
Dental insurance
Health insurance
Life insurance
Paid time off
Retirement plan
Vision insurance
Schedule:
8 hour shift
Supplemental pay types:
Bonus pay
Commission pay
Signing bonus
Ability to commute/relocate:
Rancho Cucamonga, CA 91730: Reliably commute or planning to relocate before starting work (Required)
Experience:
Plumbing: 3 years (Required)
Work Location: In person

Health insurance"
5,Store Construction Senior Manager,LUXOTTICA,"10501 Palm River Rd, Tampa, FL 33619",Onsite,Full-time,Full-time,"Store Construction Senior Manager
Date: Feb 27, 2023
Brand: Luxottica (LoA Corporate)
Location: Tampa, FL, US, 33619
Requisition ID: 798238
Position:Full-Time

We are EssilorLuxottica, a global leader in the design, manufacture and distribution of ophthalmic lenses, frames and sunglasses. The Company brings together the complementary expertise of two industry pioneers, one in advanced lens technologies and the other in the craftsmanship of iconic eyewear, to create a vertically integrated business that is uniquely positioned to address the world’s evolving vision needs and the global demand of a growing eyewear industry.
With over 180,000 dedicated employees in 150 countries driving our iconic brands, our people are creative, entrepreneurial and celebrated for their unique perspectives and individuality. Committed to vision, we enable people to “see more and be more” thanks to our innovative designs and lens technologies, exceptional quality and cutting-edge processing methods. Every day we impact the lives of millions by changing the way people see the world.

Our portfolio of more than 150 renowned brands span various categories, from frames, lenses and instruments to brick and mortar and digital distribution as well as mid-range to premium segments. Our Shared Services Team, accompany and enable others within the EssilorLuxottica collective to achieve their targets. They keep people and projects running smoothly, ensuring every part of our business is provided for and well taken care of.
GENERAL FUNCTION
The Retail Construction Project Manager provides on-site construction supervision and construction schedule management and works in a team environment. Demonstrates reliability, leadership, self-motivation, professional communication skills, and goal oriented ambition. The Construction Project Manager ensures the efficient on-time and on-budget openings of new or renovated retail locations of low or medium complexity, striving for excellence and superior customer service.
MAJOR DUTIES AND RESPONSIBILITIES
Enforces established design standards and brand image.
Flawlessly executes and owns store construction process for new retail stores and/or luxury boutiques from inception to punch sign off.
Leads execution of assigned projects of medium complexity or high volume of lower complexity projects, including driving for results from all external vendors and cross functional partners.
Reviews construction documents for accuracy, feasibility and compliance with brand standards and provides feedback to CD production team. Prepares accurate material take-offs.
Prepares and manages construction schedules, daily field reports, change order logs and other relevant project documentation.
Secures delivery of materials and services.
Monitors job site activity to ensure alignment with project schedule and quality of work.
Chairs pre-construction meetings with landlord and contractors.
Ensures efficient coordination among contractors, vendors and other construction team members.
Prepares and manages schedules for vendors, contractors and consultants.
Proactively develops, manages and monitors project budgets to ensure project profitability.
Regularly reviews and provides input for Finance department project control reports.
Coordinates efficient and effective use of internal resources to secure adequate project support, while safeguarding project bottom line.
Reviews and approves contractor’s applications for payment and change orders. Reviews and approves vendor invoices.
BASIC QUALIFICATIONS
Degree, study and/or experience in Architecture, Engineering or related fields
8+ years of retail construction project management experience
Direct management of luxury construction in malls and street locations in major US cities
Previous experience as project manager with major retail brands
Prior experience as project manager for general contractor
Excellent project management skills, computer skills and communications skills
Superior functional excellence and organizational skills
Willingness to work off hours or days when required by project needs

Employee pay is determined by multiple factors, including geography, experience, qualifications, skills and local minimum wage requirements. In addition, you may also be offered a competitive bonus and/or commission plan, which complements a first-class total rewards package Benefits/Incentive Information including health benefits, PTO, 401K, paid family leave, tuition reimbursement, and eyewear discounts.

Upon request and consistent with applicable laws, EssilorLuxottica will provide reasonable accommodations to individuals with disabilities who need assistance in the application and hiring process. To request a reasonable accommodation, please call the Luxottica Ethics Compliance Hotline at 1-888-887-3348 (be sure to provide your name and contact information so that we may follow up in a timely manner) or email HRCompliance@luxotticaretail.com.

We are an Equal Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, color, gender, national origin, social origin, social condition, being perceived as a victim of domestic violence, sexual aggression or stalking, religion, age, disability, sexual orientation, gender identity or expression, citizenship, ancestry, veteran or military status, marital status, pregnancy (including unlawful discrimination on the basis of a legally protected pregnancy or maternity leave), genetic information or any other characteristics protected by law. Native Americans receive preference in accordance with Tribal Law."
6,Construction Project Manager,Gordian,"Lihue, HI",Hybrid remote,"$77,600 - $144,000 ",r - Full-time,"Gordian (www.gordian.com) is the leader in facility and construction cost data, software and services for all phases of the building lifecycle. A pioneer of Job Order Contracting, Gordian’s solutions also include proprietary RSMeans data and Facility Intelligence Solutions. From planning to design, procurement, construction and operations, Gordian’s solutions help clients maximize efficiency, optimize cost savings and increase building quality.

The Project Manager assists various public agencies and contractors in the development of renovation and modernization project scopes, reviews price proposals for accuracy, and manages work in the field through completion.

Responsibilities:
Primary responsibility will be to provide support for Gordian products and services for clients in a specific geographic area.

Prepare and maintain schedules of detailed activities to accomplish procurement objectives within a specified time period for clients

Describe and detail project procedures and steps from development, permitting, and construction execution necessary to accomplish a specific objective for various types of work

Manage material take-offs from plans and specs as well as create and review detailed construction line item estimates/proposals detailed construction line item estimates/proposals

#LI-Hybrid Qualifications:
Bachelor’s Degree in Engineering, Architecture, Construction Management, or a related field, or comparable work experience

5+ years of construction procurement, construction management, or general contracting related experience in both facilities and road construction preferred

Extensive knowledge and experience in commercial public construction operations, pricing and contracting, including scope development and estimating

High level analytical skills and problem-solving capabilities, and the ability to effectively manage several projects in development and in the field simultaneously

Excellent customer service and communication skills, strong interpersonal and team building skills

Proficient with Microsoft Office products, including Word, Excel, Project and Acrobat Reader, ability to develop and generate custom tracking documents and reports. Background in construction documentation and administration preferred, but not required

Job Order Contracting experience is preferred, but not required, comprehensive understanding of various public procurement and project delivery methods and requirements

Job Order Contracting experience is preferred, but not required, comprehensive understanding of various public procurement and project delivery methods and requirements .

This is an Kauai based position that will require travel to the neighbor islands to cover work as needed. 10% travel within the State is required.

Fortive’s essential technology makes the world stronger, safer, and smarter. We accelerate transformation across a broad range of applications including environmental, health and safety compliance, industrial condition monitoring, next-generation product design, and healthcare safety solutions.

We are a global industrial technology innovator with a startup spirit. Our forward-looking companies lead the way in software-powered workflow solutions, data-driven intelligence, AI-powered automation, and other disruptive technologies. We’re a force for progress, working alongside our customers and partners to solve challenges on a global scale, from workplace safety in the most demanding conditions to groundbreaking sustainability solutions.

We are a diverse team 17,000 strong, united by a dynamic, inclusive culture and energized by limitless learning and growth. We use the proven Fortive Business System (FBS) to accelerate our positive impact.

At Fortive, we believe in you. We believe in your potential—your ability to learn, grow, and make a difference. At Fortive, we believe in us. We believe in the power of people working together to solve problems no one could solve alone. At Fortive, we believe in growth. We’re honest about what’s working and what isn’t, and we never stop improving and innovating. Fortive: For you, for us, for growth. Ready to move your career forward? Find out more at careers.fortive.com.

Careers at Fortive Careers | For you. For us. For growth.

Every Fortive Careers employee enjoys unique opportunities to learn from the best and grow in an exciting culture of continuous improvement. We invite you to explore our open positions.
Gordian is the world’s leading provider of facility and construction cost data, software and services for all phases of the building lifecycle. A pioneer of Job Order Contracting (JOC), Gordian’s offerings also include our proprietary RSMeans data and Facility Intelligence solutions. From planning to design, procurement, construction and operations, Gordian’s solutions help clients maximize efficiency, optimize cost savings and increase building quality. Gordian is a part of the international business group Fortive, with 26,000 people employed worldwide.

We offer an excellent benefits package including medical, dental, vision, life and LTD insurance, HSA, and a 401(k) retirement plan. EOE/AA/M/F/Vets/Disabled

""The company in which you have expressed employment interest is a subsidiary or affiliate of Fortive Corporation. The subsidiary or affiliate is referred to as a Fortive Company. Fortive Corporation and all Fortive Companies are equal opportunity employers that evaluate qualified applicants without regard to race, color, national origin, religion, ancestry, sex (including pregnancy, childbirth and related medical conditions), age, marital status, disability, veteran status, citizenship status, sexual orientation, gender identity or expression, and other characteristics protected by law. The ""EEO is the Law"" poster is available at: http://www.dol.gov/ofccp/regs/compliance/posters/pdf/eeopost.pdf . Individuals who need a reasonable accommodation because of a disability for any part of the employment process should call 1-866-272-5573 or e-mail applyassistance@fortive.com to request accommodation."" ""The company in which you have expressed employment interest is a subsidiary or affiliate of Fortive Corporation. The subsidiary or affiliate is referred to as a """"Fortive Company."""" Fortive Corporation and all Fortive Companies are equal opportunity employers that evaluate qualified applicants without regard to race, color, national origin, religion, sex, age, marital status, disability, veteran status, sexual orientation, gender identity or expression, or other characteristics protected by law. The """"EEO is the Law"""" poster is available at: http://www.dol.gov/ofccp/regs/compliance/posters/pdf/eeopost.pdf. Individuals who need a reasonable accommodation because of a disability for any part of the employment process should call 1-866-272-5573 or e-mail applyassistance@fortive.com to request accommodation.""

National: The salary range for this position is $77,600- $144,000

This position is also eligible for bonus as part of the total compensation package.

Base pay offered may vary depending on various factors, including, but not limited to: job-related knowledge; skills; experience; and other eligibility factors such as geographic location. The Total Rewards package includes competitive base pay and an opportunity to enroll in a variety of benefit programs, generally including health insurance, flexible spending accounts, health savings accounts, retirement savings plans, life and disability insurance programs, and several programs that provide for both paid and unpaid time away from work."
7,Assistant Superintendent - Multifamily Construction,Cent Select,"Cent Select in Atlanta, GA 30303",Onsite,"$110,000 ",r - Full-time,"Assistant Superintendent - Multifamily - Atlanta, GA - Up to $110,000 plus benefits
The Position:
The purpose of this position is to assist in supervising trades on site and insure their compliance with plans, specs, and safety requirements. The Assistant Superintendent’s duty is to help the Superintendent to achieving maximum production in the most efficient manner.
Job Description:
Reports directly to the Site Senior Superintendent
Assist Superintendent in holding jobsite meetings, scheduling updates, managing subcontractors, walk through with inspectors
Direct and control the project to ensure timelines are met
Cooperate with the owner and representatives as well as architects
Works with subcontractors and scheduling in proper work sequence to complete project within the given budget and time frame
Communicates with supervisor of tools and materials to resolve construction problems and to improve construction methods.
Excellent communication skills and the ability to stay calm under pressure
Ability to walk thru prepare, schedule and supervise punch lists
Promotes jobsite safety and encourages safe work place practices
Maintain good working relationships with inspectors, architects, subcontractors, vendors, and others connected with the jobsite
Successful Applicant will have:
Minimum 3 years’ experience on ground up Multifamily projects as Assistant Superintendent
College degree preferred but not required
Experience in field supervision, scheduling, quality control and production of multi-family projects
Benefits:
· Medical, dental and vision
· 401k
· Paid time off
· Job Type: Full-time
Job Type: Full-time
Pay: $110,000.00 per year
Benefits:
401(k)
Dental insurance
Health insurance
Paid time off
Vision insurance
Schedule:
Monday to Friday
License/Certification:
Driver's License (Preferred)
Work Location: In person

Health insurance"
8,Project Superintendent - Multi-family Construction,McShane Construction Company,"Charlotte, NC 28206",Onsite,Full-time,Full-time,"Description:
Come build for McShane Construction and join the 7th largest multi-family builder in the nation! We are seeking lead Superintendents to successfully deliver one of our newest multi-family housing and/or assisted living projects. Travelling superintendents will receive a per diem.
[Multi-family] We have an opportunity for an experienced construction Project Superintendent with a strong track record of successfully completing multi-family housing, senior living, student housing, and/or hospitality projects. The individual will be responsible for ensuring the successful delivery of projects.
Responsibilities:
Review working drawings including architectural, structural, mechanical, civil, electrical and landscaping plans with respect to details, buildability, alternative methods, conflicts, and dimensions.
Review the Building Specification to confirm material, subcontractor, and equipment criteria and identify potential project document conflict.
Maintain and manage the jobsite including trailer, signage, material staging, vehicle access, and temporary utility access. Oversee an orderly system for maintaining project plans, communication, correspondence and subcontracts.
Review, coordinate, and implement the safety measures and applicable company programs for the project required to conform with OSHA standards and to ensure a safe workplace.
Maintain positive relationship with client, focused on identifying the critical path necessary to meet the owner’s desired schedule.
Conduct periodic project inspections with attention focused on owner's concerns.
Monitor project labor productivity and keep the company informed of any deviations from the original budgets.
Review project construction documents and identify required material quantities. Monitor actual project material quantity requirements and keep the company informed of any deviations from the original budgets.
Completely review, coordinate, and implement the quality assurance program developed for the project.
Review project shop drawing and construction documents to coordinate between different disciplines the actual project layout and filed conditions.
Review project punchlist and oversee completion of all project disciplines necessary to receive a certificate of occupancy.
Requirements:

8 + years heavy Multi-Family experience is preferred
College education a plus.
Knowledge of all aspects of construction (technology, equipment, methods, etc.).
Knowledge of the local market preferred.
Strong leadership/management skills and a proven record of building on schedule.
Ability to identify, investigate and quantify project problems and corresponding alternatives and consequences.
Ability to communicate effectively, both orally and written, and work productively with others and foster solid client relationships.
Ability to use construction management software such as Procore, Timberline, Bluebeam, CMiC, PlanGrid, Textura, and Field ID.
Ability to use the internet and Microsoft Office 365.
EOE/Minorities/Females/Vets/Disabled
No Agency Inquiries Please
The McShane Companies (McShane Construction Company, Cadence McShane Construction Company, and Conor Commercial Real Estate) do not accept unsolicited resumes, candidates’ names or summaries from staffing agencies, search firms, or third-party recruiters. The McShane Companies will not pay a placement fee in connection with any such unsolicited resumes.

#LI-RA1"
9,Construction Project Manager,Northland Investment Corporation,"2150 Washington St # 300, Newton, MA 02462",Onsite,Full-time,Full-time,"Position Purpose: Be part of a dynamic and collaborative development team driven by opportunities to transform places and create best-in-class communities. This role will play an integral part in the construction management of a 1.1 million square foot mixed-use development in Newton, MA that will be a model for sustainability, integration of uses, and housing diversity. You will help oversee aspects of the day-to-day construction of this complex project, manage contractor activities, and interface with architects, engineers, and municipal authorities. You will also manage pre-construction and construction activities for other development projects within Northland’s national portfolio.

Essential Functions:
The following list of essential job functions is not exhaustive and may be supplemented or changed as necessary.
Attend job meetings as the owner’s representative. Submit written reports as required.
Be especially alert to any conditions which may lead to claims for damage.
Coordinate and direct the work of any separate contractors hired by the owner.
Coordinate scheduling and observe tests as required by contract documents.
Develop a thorough familiarity with the purpose of the facility to be constructed, with the owner’s requirements, with design, and with the contract documents.
Develop an understanding of the project budget.
Direct installation and inspection of owner-furnished equipment or material.
Review, evaluate, and make recommendations on requests for change orders.
Assist in the coordination of access to various parts of the facility by the builders and by the occupants.
Immediately notify the appropriate parties of the owner of any unsafe conditions observed. Notify the construction manager/general contractor and architect of the unsafe conditions and corrective measures taken.
Immediately notify the owner, construction manager/general contractor, and architect of any conditions which may delay completion of total project or major parts of the project.
Immediately notify the owner, construction manager/general contractor, and architect of any work which is substandard or otherwise not in accordance with the contract documents. Document with photographs, measurements etc. as appropriate.
Maintain a log of all daily activities including daily progress, weather conditions, visitors, inspectors, sub-contractors on site, nature and location of the work performed.
Maintain continuous communication with the owner, builder, and architect.
Maintain records at construction site in an orderly manner as directed by the owner. Include copies of all correspondence concerning the project, contract documents, construction schedule, change orders, test results, permits, inspection reports, insurance policies, minutes or summaries of meetings, shop drawings, invoices, lien releases, and any other applicable documentation.
Maintain separate files of approved and disapproved change orders.
Assist the design team in the development of punch lists. Monitor the completion of the work on punch lists and inform the owner of the status on a regular basis.
Meet, verify identification, and accompany any inspectors from local, state, or federal agencies having jurisdiction over the project. Immediately report the results of such inspections to the owner, construction manager or general contractor, and architect. Monitor any corrective actions.
Monitor the proper storage of material, including any off-site storage. Report problems to the construction manager/general contractor and notify the owner if any materials should be replaced due to improper storage. Document with Photographs as necessary.
Observe materials delivered to the site and used by the sub-contractors to ensure that the materials used are those specified or approved substitutes, and that materials are in good condition and free of defects. Report problems immediately to the architect or construction manager/general contractor and as soon as possible to the owner.
Observe the quality and progress of the construction to determine, in general, that it is proceeding in accordance with the contract documents and schedule. Assist the construction manager/general contractor’s superintendent in understanding the intent of the contract documents.
Carefully coordinate and monitor any occupation of the facility by the owner prior to the final completion of work.
Participate in final inspections and commissioning.
Receive and inventory: keys, special tools, filters, spare parts, and similar items for transfer to the owner’s staff.
Review all requests for payment from the construction manager/general contractor. Make recommendations to the owner concerning payment.
Receive and review technical manuals, operator’s manuals, manufacturer’s instructions, and similar documents for transfer to the owner’s staff.
Review field reports from architects and engineers. Monitor and report on corrective actions.
Job Requirements:
The individual must possess the following knowledge, skills and abilities and be able to explain and demonstrate that he or she can perform the essential functions of the job, with or without reasonable accommodation, using some other combination of skills and abilities.
Minimum of 10 years of direct experience in commercial construction, with 3 years in an Owner’s Representative, Clerk of the Works, Superintendent, or Supervisor role.
Demonstrated experience in large scale commercial construction management.
Bachelor’s degree in construction management or engineering preferred.

Get job alerts by email. Sign up now! Join Our Talent Network!
Job Snapshot
Employee Type
Full-Time
Location
Newton, MA
Job Type
Real Estate
Experience
Not Specified
Date Posted
02/27/2023"
10,Wireline Construction Project Manager,Wiverse,Remote,Onsite,$77.00 - $88.20 ,n hour - Full-time,"This PM will focus on the implementation of the Wireline Resiliency project, tracking and managing project planning, engineering, permitting and construction based on the Wireline Resiliency technology plan.
Construction Project Manager Role Summary Plans and organizes resources to bring about the successful certification and activation of all new build fiber-to-the-home projects.
Partners with project stakeholders, internal customers, external vendors, and cross-functional teams.
Collaborates with a cross-functional team (e.g. Construction Planners, Design, Business, IT Operations, MTC Engineering, Access Engineering, MDU Sales, Supply Chain, etc.) to execute all fulfillment activities for simple and complex residential new build projects .
Own from end-to-end all fiber-to-the-home residential new build projects approved by the FCRB for an assigned area
Engage all boundary partners required to certify and activate a residential new build projects (OSP, Engineering, LAM, NIM, CB, MDU Sales, MTC, etc)
Duties typical for a construction planner level II for simple and complex residential projects
Tracks and maintains project issues and responsible for resolution of those issues limiting impact to the overall success of the project, escalates issues when required, and acts as a catalyst for resolving issues that include but are not limited to project delays and interpersonal project team conflicts.
Drives compliance to standard process across all organizations to ensure effective use of resources and budget
Reports out to leadership on project timelines, risks, issues, accomplishments, upcoming events, scope changes, communications, etc.
Manages and may initiate associated workflows and/or tickets (UET Remedy) for associated processes
Assists with development of methods and procedures/job aids, processes and other formalized documents to ensure enterprise standards are in place
Assists with identification and implementation of ongoing process and technology improvements.
Understands end-to-end process and enforces compliance to the process across all involved organizations
Trained and proficient with Workflow Tools in their assigned area (BID, TOMS, Optix)
Hosts weekly meetings with all involved organizations to determine status, timeline, and any risks
Job Type: Full-time
Pay: $77.00 - $88.20 per hour
Schedule:
8 hour shift
Experience:
Wireline: 3 years (Preferred)
Work Location: Remote"
11,Assistant Project Manager Construction,ULTRA Company General Contractors,"14522 A Lee Rd, Chantilly, VA 20151",Onsite,"$70,000 - $75,000 ",r - Full-time,"ULTRA Company General Contractors is seeking qualified and experienced Construction Assistant Project Manager (APM) for our GENERAL CONTRACTING GROUP. This position entails a range of administrative and management tasks to assist CONSTRUCTION MANAGERS with bid invitations, submittal process, working with sub-contractor and vendors, day to day direction from Senior Management.
We prefer candidates who have experience with fully running concurrent smaller projects or leading a mid-sized with support from Senior Management. Extensive project management skills, knowledge and background is required. Procore experience is highly desired and will be a plus.
ULTRA Company is a multi-division commercial construction firm. We perform services in all of the sectors of commercial real estate properties including office, retail, multi-family residential properties, institutions, light industrial and some government facilities.
ULTRA focuses on providing every client on every project an outstanding client experience and high quality craftsmanship. Our project management and superintendent teams work closely together to consistently exceed our clients expectations.
We offer a very attractive compensation package with plenty of opportunity for career advancement.
Please submit your resume, cover letter and any additional information to demonstrate your qualifications.
Job Type: Full-time
Pay: $70,000.00 - $75,000.00 per year
Benefits:
401(k)
Flexible schedule
Health insurance
Health savings account
Paid time off
Schedule:
8 hour shift
Monday to Friday
Supplemental pay types:
Bonus pay
Ability to commute/relocate:
Chantilly, VA: Reliably commute or planning to relocate before starting work (Required)
Experience:
Commercial Construction: 3 years (Required)
Work Location: One location

Health insurance"
